ID;UserID;timestamp;isVisible;version;changesetID;nodes;tags
W413242043;1586930;2016-04-25T05:35:51Z;true;1;38847644;"[N4145970597,N4145970695,N4145970771,N4145970689,N4145970597]";"[lacounty:ain=4286017102,building:units=3,lacounty:bld_id=416480821421,building=apartments,ele=19.5,height=10.3,start_date=1986]"
W413242035;1586930;2016-04-25T05:35:51Z;true;1;38847644;"[N4145970996,N4145970973,N4145970934,N4145970968,N4145970996]";"[lacounty:ain=4288028029,building:units=2,lacounty:bld_id=415980821554,building=residential,ele=10.0,height=2.5,start_date=1908]"
W413242034;1586930;2016-04-25T05:35:50Z;true;1;38847644;"[N4145969709,N4145969689,N4145969673,N4145969693,N4145969709]";"[lacounty:ain=4286019010,building:units=1,lacounty:bld_id=416233821046,building=house,ele=10.8,height=3.0,start_date=1908]"
W413242036;1586930;2016-04-25T05:35:51Z;true;1;38847644;"[N4145970190,N4145970212,N4145970192,N4145970174,N4145970190]";"[lacounty:ain=4286017008,building:units=2,lacounty:bld_id=416583821291,building=residential,ele=19.0,height=9.2,start_date=1905]"
W413242039;2049113;2020-03-28T21:58:30Z;true;2;82765291;"[N4145969325,N4145969323,N4145969324,N4145969326,N4145969325]";"[emergency=lifeguard,building=yes]"
W413242051;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145970826,N4145970772,N4145970831,N4145970867,N4145970862,N4145970826]";"[lacounty:ain=4286018033,building:units=4,lacounty:bld_id=416312821479,building=residential,ele=17.6,height=8.6,start_date=1908]"
W413242050;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145970880,N4145970858,N4145970926,N4145970961,N4145970956,N4145970880]";"[lacounty:ain=4286018014,building:units=1,lacounty:bld_id=416194821519,building=house,ele=16.2,height=7.3,start_date=1905]"
W413242053;1586930;2016-04-25T05:35:53Z;true;1;38847644;"[N4145970411,N4145970386,N4145970408,N4145970434,N4145970430,N4145970411]";"[lacounty:ain=4286004002,lacounty:bld_id=416994821361,building=commercial,ele=11.6,height=3.3,start_date=1938]"
W413242052;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145970311,N4145970240,N4145970457,N4145970614,N4145970610,N4145970311]";"[lacounty:ain=4288028005,building:units=9,lacounty:bld_id=415769821384,building=retail,ele=17.3,height=11.9,start_date=1913]"
W413242055;2904447;2018-11-03T18:46:44Z;true;2;64148384;"[N6034767487,N6034767488,N6034767489,N6034767490,N6034767491,N6034767492,N6034767493,N4145969329,N4145969331,N4145969332,N6034764181,N6034764182,N6034764183,N6034764184,N6034767485,N6034767486,N4145969330,N4145969328,N4145969327,N6034767487]";"[lacounty:ain=4286030903,lacounty:bld_id=415840820715,building=yes,ele=8.0,height=3.7]"
W413242054;1586930;2016-04-25T05:35:53Z;true;1;38847644;"[N4145970725,N4145970688,N4145970728,N4145970777,N4145970775,N4145970725]";"[lacounty:ain=4286018031,building:units=4,lacounty:bld_id=416258821441,building=residential,ele=15.4,height=6.4,start_date=1907]"
W413242046;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145971156,N4145971120,N4145971054,N4145971114,N4145971156]";"[lacounty:ain=4286003015,lacounty:bld_id=416696821730,building=industrial,ele=13.7,height=5.8,start_date=1921]"
W413242045;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145969619,N4145969596,N4145969666,N4145969703,N4145969619]";"[lacounty:ain=4286019012,building:units=4,lacounty:bld_id=416282821023,building=residential,ele=17.0,height=8.9,start_date=1907]"
W413242048;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145970215,N4145970211,N4145970218,N4145970223,N4145970264,N4145970257,N4145970265,N4145970275,N4145970299,N4145970288,N4145970292,N4145970253,N4145970248,N4145970233,N4145970241,N4145970204,N4145970158,N4145970164,N4145970161,N4145970172,N4145970163,N4145970153,N4145970145,N4145970157,N4145970148,N4145970136,N4145970128,N4145970121,N4145970090,N4145970084,N4145970077,N4145970079,N4145970073,N4145970081,N4145970075,N4145970078,N4145970069,N4145970126,N4145970135,N4145970141,N4145970162,N4145970156,N4145970169,N4145970175,N4145970215]";"[lacounty:ain=4288029044,building:units=1,lacounty:bld_id=415763821291,building=house,ele=17.3,height=12.1,start_date=1992]"
W413242047;2049113;2020-03-28T21:58:30Z;true;2;82765291;"[N4145969278,N4145969276,N4145969275,N4145969277,N4145969278]";"[emergency=lifeguard,lacounty:bld_id=415984820201,building=yes,ele=8.4,height=3.8]"
W413242049;1586930;2016-04-25T05:35:52Z;true;1;38847644;"[N4145969258,N4145969255,N4145969249,N4145969250,N4145969252,N4145969258]";"[lacounty:ain=4286027902,lacounty:bld_id=417050819238,building=yes,ele=8.6,height=3.7]"
W722503030;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170349,N6777170350,N6777170351,N6777170352,N6777170353,N6777170354]";"[highway=service]"
W722503031;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170351,N6777170355]";"[highway=service]"
W165877895;1330847;2017-06-10T01:29:46Z;true;2;49411079;"[N122804442,N1773898549,N122670498,N122804445]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Thornton Avenue,tiger:name_base=Thornton,tiger:name_type=Ave,highway=footway,tiger:county=Los Angeles, CA]"
W165877897;1330847;2017-06-10T01:29:46Z;true;2;49411079;"[N122841247,N1773898576,N122807763]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Horizon Avenue,tiger:name_base=Horizon,tiger:name_type=Ave,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W722503022;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170324,N6777170325,N6777170329]";"[access=private,highway=service]"
W722503023;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170326,N6777170327,N6777170328,N6777170329]";"[access=private,highway=service]"
W722503024;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170329,N6777170326]";"[access=private,highway=service,oneway=yes]"
W722503025;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170330,N6777170335,N6777170336,N6777170338,N6777170331,N6777170345,N6777170332,N6777170344,N6777170334,N6777170333]";"[access=private,highway=service]"
W722503026;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170338,N6777170337]";"[access=private,highway=service]"
W722503027;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170338,N6777170339,N6777170340,N6777170341,N6777170342,N6777170343,N6777170344]";"[access=private,highway=service]"
W722503028;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170345,N6777170341]";"[access=private,highway=service]"
W722503029;10145804;2019-09-06T13:49:29Z;true;1;74177679;"[N6777170346,N6777170347,N6777170348]";"[access=private,highway=service]"
W165877884;1330847;2017-06-10T01:29:45Z;true;3;49411079;"[N416780652,N122841259,N123108660,N123106505]";"[tiger:cfcc=A41,service=alley,name=Park Row,tiger:name_base=Park,tiger:name_type=Row,highway=service,tiger:county=Los Angeles, CA]"
W165877886;1330847;2017-06-10T01:29:45Z;true;2;49411079;"[N122741641,N1773898509,N122670503,N416782810]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Park Avenue,tiger:name_base=Park,tiger:name_type=Ave,highway=footway,tiger:county=Los Angeles, CA]"
W165877875;1330847;2017-06-10T01:29:45Z;true;2;49411079;"[N559415592,N122642916,N122642918,N1773898562,N1773898522]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Clubhouse Avenue,tiger:name_base=Clubhouse,tiger:name_type=Ave,highway=footway,tiger:county=Los Angeles, CA]"
W165877860;1330847;2017-06-10T01:29:44Z;true;3;49411079;"[N122670501,N123019896]";"[tiger:cfcc=A41,abutters=residential,service=alley,tiger:reviewed=yes,name=Thornton Court,tiger:name_base=Thornton,source=Yahoo,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W165877830;1330847;2017-06-10T01:29:43Z;true;3;49411079;"[N122608969,N122608975]";"[tiger:cfcc=A41,abutters=residential,service=alley,tiger:reviewed=yes,name=Brooks Court,tiger:name_base=Brooks,source=Yahoo,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W165877831;104962;2012-06-02T18:46:38Z;true;1;11779725;"[N416780658,N123636103,N123613396]";"[tiger:cfcc=A41,tiger:separated=no,tiger:reviewed=yes,name=Park Place,tiger:tlid=141575836,tiger:name_base=Park,tiger:name_type=Pl,highway=footway,tiger:source=tiger_import_dch_v0.6_20070809,tiger:county=Los Angeles, CA]"
W165877809;1330847;2017-06-10T01:29:43Z;true;3;49411079;"[N123004656,N123004655]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Sunset Avenue,tiger:name_base=Sunset,tiger:name_type=Ave,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W13397030;1330847;2017-06-10T01:20:15Z;true;6;49411079;"[N122997673,N122670515,N123139290]";"[tiger:cfcc=A41,name=Wavecrest Avenue,tiger:name_base=Wavecrest,tiger:name_type=Ave,highway=footway,tiger:county=Los Angeles, CA]"
W407951459;703694;2019-11-11T05:55:20Z;true;2;76887687;"[N4099723624,N4099723629,N6965543386,N4099723645,N4099723648,N4099723651,N6965543385,N4099723642,N4099723630,N4099723624]";"[]"
W13267993;703694;2019-12-29T08:23:11Z;true;14;78972807;"[N122476479,N7092841397,N122476483]";"[tiger:cfcc=A41,abutters=residential,service=alley,tiger:reviewed=no,name=Marine Place,tiger:name_base=5th,tiger:name_type=Ave,highway=service,tiger:county=Los Angeles, CA]"
W720155967;10145728;2019-08-30T10:04:11Z;true;1;73913961;"[N6758996135,N6758996136,N6758996137]";"[access=private,highway=service]"
W448035370;703694;2019-12-29T08:51:23Z;true;8;78973184;"[N4450903176,N4450925425,N4450903177,N4450903178,N4450903179,N4450925405,N4450903181,N4450903182,N4450903183,N4450960742,N4450903184,N4450903185,N4450903186,N4450903187,N4450903188,N4450903289,N4450903290,N4450903291,N7028387821,N4450903292,N4450903293,N4450960752,N4450903294,N4450960733,N4450903295,N4450948525,N4450903296,N4450903297,N4450948529,N4450903298,N4450903299,N4450903300,N4450903301,N4450903302,N4450903303,N4450903304,N4450903305,N4450903306,N4450903307,N4450903308,N4450903309,N4450903310,N4450903311,N4450903312,N4450903313,N4450903315,N4450903316,N4450903317,N4450903318,N4450903319,N4450903320,N4450903321,N4450924953,N4450903326,N4450903322]";"[footway=sidewalk,highway=footway]"
W44034059;703694;2019-12-29T08:23:11Z;true;4;78972807;"[N559838395,N7092841396,N559838396,N559838392,N559385752,N559838397,N559838950,N559838398,N559838948,N559838399,N559838947,N559838400,N559838389,N559838401,N559838386,N559838390,N559838384,N559838391,N559838382,N559838380]";"[abutters=residential,service=alley,name=Rose Place North,source=Yahoo,highway=service]"
W44034058;20587;2010-03-28T11:16:28Z;true;2;4254597;"[N559838393,N559838394]";"[service=alley,name=Rose Place,highway=service]"
W603942832;8107451;2018-07-01T07:16:13Z;true;1;60315858;"[N123081762,N123081761]";"[tiger:cfcc=A41,surface=asphalt,lanes=2,name=Navy Street,tiger:name_base=Navy,tiger:name_type=St,highway=residential,tiger:county=Los Angeles, CA]"
W603942831;10165657;2019-09-13T21:32:43Z;true;3;74455713;"[N123081761,N122476475]";"[tiger:cfcc=A41,abutters=residential,lanes=4,maxspeed=30 mph,name=Pacific Avenue,tiger:name_base=Pacific,tiger:name_type=Ave,highway=primary,tiger:county=Los Angeles, CA]"
W603942830;703694;2019-12-29T08:23:11Z;true;3;78972807;"[N123089317,N559385761,N7092822279,N7092822280,N123089321]";"[tiger:cfcc=A41,maxspeed=25 mph,name=Marine Street,tiger:name_base=Marine,tiger:name_type=St,highway=residential,cycleway=shared_lane,tiger:county=Los Angeles, CA]"
W165877978;1330847;2017-06-10T01:29:48Z;true;2;49411079;"[N122807759,N1773898505,N122841259,N122841258,N1773898538,N122670522]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Horizon Avenue,tiger:name_base=Horizon,tiger:name_type=Ave,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W165877964;1330847;2017-06-10T01:29:47Z;true;3;49411079;"[N122714157,N416752277,N122670506,N122714159,N122714161,N122714164]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Brooks Avenue,tiger:name_base=Brooks,tiger:name_type=Ave,highway=unclassified,tiger:county=Los Angeles, CA]"
W165877962;1330847;2017-06-10T01:29:47Z;true;2;49411079;"[N122670517,N1773898580,N122642907]";"[tiger:cfcc=A41,tiger:reviewed=no,name=Wavecrest Court,tiger:name_base=Wavecrest,tiger:name_type=Ct,highway=residential,oneway=yes,tiger:county=Los Angeles, CA]"
W44034130;20587;2010-03-28T11:16:29Z;true;2;4254597;"[N559838949,N559838950]";"[abutters=residential,service=alley,name=4th Court,source=Yahoo,highway=service]"
W165877919;10208965;2019-09-03T10:35:55Z;true;6;74032955;"[N1773898504,N6769053000,N1773898506,N122670519]";"[tiger:cfcc=A41,service=alley,tiger:reviewed=yes,name=Clubhouse Court,tiger:name_base=Clubhouse,tiger:name_type=Ct,highway=service,oneway=yes,tiger:county=Los Angeles, CA]"
W165877926;1330847;2017-06-10T01:29:47Z;true;2;49411079;"[N122670504,N1773898577,N123139276]";"[tiger:cfcc=A41,abutters=residential,service=alley,tiger:reviewed=yes,name=Park Court,tiger:name_base=Park,source=Yahoo,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W413682905;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149584740,N4149584727,N4149584743,N4149584761,N4149584740]";"[lacounty:ain=4238001023,building:units=2,lacounty:bld_id=417990819530,building=residential,ele=8.1,height=2.6,start_date=1919]"
W413682904;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149584981,N4149584952,N4149584970,N4149584985,N4149584981]";"[lacounty:ain=4238002902,lacounty:bld_id=418231819787,building=yes,ele=7.1,height=3.7]"
W413682907;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149584600,N4149584582,N4149584596,N4149584624,N4149584600]";"[lacounty:ain=4238001033,building:units=1,lacounty:bld_id=418131819429,building=house,ele=8.0,height=2.6,start_date=1939]"
W413682906;232386;2016-07-02T18:33:40Z;true;2;40445656;"[N4149584651,N4149584638,N4149584654,N4149584670,N4149584651]";"[lacounty:ain=4238002902,lacounty:bld_id=418771819461,building=school,ele=6.1,height=3.8]"
W413682901;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149584311,N4149584280,N4149584368,N4149584396,N4149584311]";"[lacounty:ain=4226003029,building:units=6,lacounty:bld_id=417785819262,building=apartments,ele=16.7,height=9.8,start_date=1907]"
W413682900;1586930;2016-04-26T15:50:01Z;true;1;38891299;"[N4149583867,N4149583854,N4149583848,N4149583858,N4149583867]";"[lacounty:ain=4226004003,building:units=17,lacounty:bld_id=417591818950,building=apartments,ele=16.9,height=11.6,start_date=1908]"
W413682903;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149584720,N4149584703,N4149584725,N4149584737,N4149584720]";"[lacounty:ain=4238001022,building:units=1,lacounty:bld_id=417966819516,building=house,ele=8.4,height=2.6,start_date=1914]"
W413682902;1586930;2016-04-26T15:50:02Z;true;1;38891299;"[N4149583980,N4149583957,N4149584027,N4149584066,N4149583980]";"[lacounty:ain=4226004011,building:units=3,lacounty:bld_id=417673819050,building=apartments,ele=14.4,height=9.1,start_date=1904]"
W413682909;1586930;2016-04-26T15:50:03Z;true;1;38891299;"[N4149584845,N4149584826,N4149584796,N4149584808,N4149584845]";"[lacounty:ain=4238001044,building:units=1,lacounty:bld_id=418084819601,building=house,ele=11.4,height=7.7,start_date=1991]"
W413682908;1586930;2016-04-26T15:50:03Z;true;1;38891299;"[N4149583891,N4149583870,N4149583949,N4149583973,N4149583891]";"[lacounty:ain=4226004014,building:units=15,lacounty:bld_id=417766819017,building=apartments,ele=20.8,height=14.6,start_date=1912]"
W413682926;1586930;2016-04-26T15:50:04Z;true;1;38891299;"[N4149584195,N4149584175,N4149584205,N4149584231,N4149584226,N4149584195]";"[lacounty:ain=4226003017,building:units=4,lacounty:bld_id=417602819198,building=residential,ele=11.9,height=6.4,start_date=1923]"
W413682928;1586930;2016-04-26T15:50:04Z;true;1;38891299;"[N4149583844,N4149583824,N4149583851,N4149583875,N4149583872,N4149583844]";"[lacounty:ain=4226005018,building:units=6,lacounty:bld_id=417868818944,building=apartments,ele=14.2,height=6.9,start_date=1918]"
W413682922;1586930;2016-04-26T15:50:04Z;true;1;38891299;"[N4149584683,N4149584702,N4149584645,N4149584622,N4149584677,N4149584683]";"[lacounty:ain=4238001001,building:units=7,lacounty:bld_id=417756819471,building=apartments,ele=15.5,height=8.3,start_date=1920]"
W413682910;232386;2016-07-04T11:30:25Z;true;2;40476496;"[N4149584776,N4149584764,N4149584807,N4149584831,N4149584776]";"[lacounty:ain=4238001014,building:units=1,lacounty:bld_id=417931819577,building=house,ele=11.3,height=5.7,start_date=1930]"
W413682916;1586930;2016-04-26T15:50:03Z;true;1;38891299;"[N4149584262,N4149584230,N4149584275,N4149584305,N4149584301,N4149584262]";"[lacounty:ain=4226003021,building:units=2,lacounty:bld_id=417650819236,building=residential,ele=12.4,height=6.7,start_date=1922]"
W413682911;1586930;2016-04-26T15:50:03Z;true;1;38891299;"[N4149580066,N4149580037,N4149580033,N4149580042,N4149580044,N4149580066]";"[lacounty:ain=4226005023,lacounty:bld_id=417635818633,building=retail,ele=9.4,height=4.7,start_date=1990]"
W413682914;1586930;2016-04-26T15:50:03Z;true;1;38891299;"[N4149584116,N4149584130,N4149584109,N4149584088,N4149584115,N4149584116]";"[lacounty:ain=4226004022,building:units=3,lacounty:bld_id=417882819120,building=apartments,ele=15.6,height=8.6,start_date=1907]"
W414229594;1586930;2016-04-28T18:07:18Z;true;1;38960487;"[N4153986994,N4153986985,N4153986913,N4153986924,N4153986625,N4153986535,N4153986617,N4153986627,N4153986903,N4153986896,N4153986992,N4153987044,N4153986994]";"[lacounty:ain=4238012033,building:units=4,lacounty:bld_id=418829818975,building=residential,ele=8.7,height=6.5,start_date=1921]"
W414229592;1586930;2016-04-28T18:07:18Z;true;1;38960487;"[N4153986575,N4153986565,N4153986538,N4153986550,N4153986521,N4153986931,N4153987009,N4153986960,N4153986963,N4153986928,N4153986923,N4153986605,N4153986575]";"[lacounty:ain=4238010016,building:units=1,lacounty:bld_id=418641818971,building=house,ele=7.4,height=5.2,start_date=1923]"
W414229591;1586930;2016-04-28T18:07:17Z;true;1;38960487;"[N4153986522,N4153986653,N4153986650,N4153986942,N4153986957,N4153986676,N4153986683,N4153986536,N4153986530,N4153986491,N4153986483,N4153986525,N4153986522]";"[lacounty:ain=4238006016,building:units=1,lacounty:bld_id=420443818953,building=house,ele=6.6,height=4.5,start_date=1934]"
W414229590;1586930;2016-04-28T18:07:17Z;true;1;38960487;"[N4153985562,N4153985731,N4153985738,N4153985693,N4153985697,N4153985534,N4153985536,N4153985108,N4153985101,N4153985107,N4153985102,N4153985561,N4153985562]";"[lacounty:ain=4238006006,building:units=1,lacounty:bld_id=420182818813,building=house,ele=6.8,height=4.6,start_date=1908]"
